0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-2.3165807539860905,-1.4982415043292219,-0.7299763305682956,0.047287745478246504,0.19888396982699952,-0.2163478589072881,-0.19761754336245693,0.7744574571742437,0.4189487156472446,-0.2827025092011457,-0.4886869426095848,0.1737328093023341,0.14146242056637143,-0.04367168762082219,0.16620069646389474,0.2779481181542834,-0.09233654864152986,0.5207743163157247,-0.19755747415589409,-0.027487997768046155,-0.08219160597748892,0.18126892706231507,-0.03428847941900305,0.2886641543006642,0.24080060876787396
0.7501042572095752,-1.1757771785273539,0.944867384237435,0.8694041734800974,1.1524473642704627,0.39616241817301967,0.33247888179377827,-1.0361352865595985,-0.019160376133937784,0.34107228400922857,0.561478967814749,0.27965443128019624,-0.07045632389994101,-1.0605687258269434,0.415512948334669,0.1085789028571353,-0.22499685766767452,-0.5388804056692835,0.17655631529899596,-0.34021979925415596,0.10755749275146746,0.1017092154168201,0.7956003520598341,0.0865349058417148,0.042349103271859236
0.8923948190804992,-1.2793178956755589,1.747741112375396,-0.9404902082354492,0.3576684684588708,0.4597823638591057,-0.8074624155428949,0.38413913965006874,-0.45155455385279847,-0.35483403494822546,-0.5822184320535576,-0.44893209305606746,0.5193641094910112,0.07609152452074602,-0.4977548595117412,0.47783523479565565,-0.19246709933764736,-0.06090776526142628,0.17445085843872707,0.12365594735933719,0.40719217896248927,-0.0210906215377967,0.12103411421211538,-0.3144473656989484,0.24417839367171107
1.9473341564241238,-1.2419245179522265,0.4632790979098823,0.8590022544746406,-0.49611244075760685,-0.9365376218073251,-0.38958235215580644,0.25465788752821666,0.006210870818260053,0.3341931283378646,-0.5252803400322322,1.0557790139802377,-0.06725342082888758,-0.372854384742485,-0.5349440479649252,0.5287208747168234,-0.24674545781842913,-0.06602197404876729,0.5151660250264641,0.042444898891844635,0.4136347290511775,-0.30545766072164093,0.10725001063413049,-0.2677989073569218,-0.7423644332041837
0.27220414419259314,-0.47955641021863865,0.9257205182095413,0.5936731956066201,1.041719316664167,0.48278657135942465,0.5819614784255915,-0.008708028311838789,-1.2111564975089768,0.34998039239755424,-0.5453182986151899,0.8102107152395854,-0.5274390407354144,0.4589656107515953,-0.7591813898452051,0.7453133255819636,-0.24206728220564988,-0.31146425195900107,0.2617476722924708,-0.16908265782963475,0.3548952723950259,-0.656192038307945,-0.2882725698660259,0.16628158196804965,0.34984849445686345
-0.6730729491706554,-0.3661005240337701,1.1699036283844821,0.6244826455243119,1.3738825255129188,0.5459377916777375,-0.5402753949853115,0.5855791718933507,1.185337036213961,-0.1858944869477034,0.4059016068313128,0.8833440280040694,0.2980944959845919,-0.04457535001245451,0.012005418296628287,-0.027412608514145842,0.5150428180316647,-0.11045459588065705,-0.22409755693374536,-0.2333926290091027,0.29016851809247546,0.029902765822651285,-0.005376476900818928,-0.04777056852579495,-0.30311152715920736
2.464116983656515,-0.5167045648047189,-0.043119302933432094,-0.7629398025053059,0.1668174866500455,0.3580816319350435,-0.29806007419539754,0.023882561714963176,0.9061888368230548,0.6664657087773983,-0.8128302477084791,-0.40667438651496257,-0.06779871885556167,-1.012927944177047,-0.44847975922102434,-0.08236042292198809,-0.2083632121933686,0.7392807856053688,0.15609566253922405,0.11611739012055944,-0.17112951942305407,-0.07657341857263074,-0.017440777369304255,-0.30523655747942285,0.3716698754085941
0.8548397331695041,0.6715537583934311,-0.39287489148730337,0.7386469680015554,0.6249536426849738,-0.6342496777945147,0.08041429047251872,-0.8878642486708717,0.13742247860462273,-0.8041705704380535,-0.35243174419403117,-0.0577874616778234,0.024678247121894144,-1.223194204365696,-0.6553445498354888,0.5284614901770049,0.5877836631689285,-0.3769522563828571,-0.21410289153399764,-0.4627044308544599,-0.21128534427369733,-0.7318291562747091,-0.375320662220249,-0.07677885343354718,0.01638019987958986
0.05756484551714636,1.7634360020749775,-0.2612506424020437,-0.5346911135808795,-0.45831034226466705,-0.22978535765138533,-0.5705742721259013,-0.30262692724954676,1.2970273628543498,-0.3591384717338289,-0.5415403927491215,0.3859469599116863,-0.208725616021671,-0.11241963047141317,-0.43793149998426417,-0.2515538039599077,-0.3640386352370039,0.0012088799357689107,-0.4407435062726014,0.21697297351492556,0.581633206465994,0.22810445611145688,0.0018154282754737976,0.18569898956246825,0.13071182706371634
0.2324573966114748,0.7777143466912813,0.42477567062555854,-1.1834401070118912,0.5083554047152743,-1.2019959426921671,0.7590952822577341,0.3151539525489951,0.2156716693257922,-0.34411539820105513,0.6166960492756229,-0.537355224719411,0.7232335880174434,0.20318495444106702,-0.06449692565277704,0.36536764095210866,0.31647755824660717,-0.4265246989004896,-0.7218209342516367,-0.1364198008766992,0.046200329581825766,0.007646043418703902,0.8173681283807913,0.5895969649722937,-0.5191568036325243
